coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_3,price_ma_7,price_volatility_3,price_volatility_7,liquidity_ratio
Pax Dollar,USDP,2.425075698890383e-05,0.8798498122653317,0.5282093213409648,0.10782036391792486,0.0012374066499408966,0.001198025877271119,2022-03-17,2.4244388299274455e-05,2.4244388299274455e-05,9.00668724840341e-09,9.00668724840341e-09,1.0328705252084807
Perpetual Protocol,PERP,9.340744786144592e-05,0.904881101376721,0.5380212591986917,0.1062717770034843,0.0001440063770278622,0.0002387177578626776,2022-03-16,9.340744786144592e-05,9.340744786144592e-05,0.0,0.0,0.6032470104871338
Perpetual Protocol,PERP,9.583361533930177e-05,0.886107634543179,0.5470155355682746,0.10472319008904372,0.0001593101221428654,0.0002468590762349684,2022-03-17,9.462053160037384e-05,9.462053160037384e-05,1.7155594758861392e-06,1.7155594758861392e-06,0.645345835473329
Persistence,XPRT,8.006352673323874e-05,0.8961201501877347,0.5650040883074406,0.11536972512582266,4.4536245399056126e-05,0.00026775363851597276,2022-03-16,8.006352673323874e-05,8.006352673323874e-05,0.0,0.0,0.16633230201313334
Persistence,XPRT,8.758464591459187e-05,0.8798498122653317,0.6026165167620604,0.12156407278358496,9.846726581346787e-05,0.00030030624982429175,2022-03-17,8.38240863239153e-05,8.38240863239153e-05,5.31823437524701e-06,5.31823437524701e-06,0.3278884071932348
Phantasma,SOUL,2.620260872483886e-05,0.916145181476846,0.6345053147996729,0.10336817653890822,4.768018424811146e-05,5.9675708851630714e-05,2022-03-16,2.620260872483886e-05,2.620260872483886e-05,0.0,0.0,0.7989747619402868
Phantasma,SOUL,2.5959991977053275e-05,0.8873591989987485,0.5208503679476696,0.08768873403019742,5.066875924449887e-05,5.893219682940161e-05,2022-03-17,2.608130035094607e-05,2.608130035094607e-05,1.715559475886151e-07,1.715559475886151e-07,0.8597660057568838
Pirate Chain,ARRR,3.4936811645119914e-05,0.9098873591989988,0.5511038430089941,0.1684088269454123,2.4705959506039283e-05,0.00026269613462424413,2022-03-16,3.4936811645119914e-05,3.4936811645119914e-05,0.0,0.0,0.09404731247403254
Pirate Chain,ARRR,3.4936811645119914e-05,0.8773466833541927,0.5306623058053965,0.15079365079365076,2.0467586656065973e-05,0.0002705462009302302,2022-03-17,3.4936811645119914e-05,3.4936811645119914e-05,0.0,0.0,0.0756525537344008
PlatON Network,LAT,1.1017487006781778e-06,0.8948685857321652,0.5363859362224038,0.0967866821525358,7.232550680109859e-05,5.4978815519956105e-05,2022-03-16,1.1017487006781778e-06,1.1017487006781778e-06,0.0,0.0,1.3154919876885816
PlatON Network,LAT,1.1262241034401763e-06,0.8873591989987485,0.5461978740801308,0.09891598915989157,4.4858296144870836e-05,5.9176239553631384e-05,2022-03-17,1.113986402059177e-06,1.113986402059177e-06,1.7306723265281192e-08,1.7306723265281192e-08,0.7580329275787946
PlatonCoin,PLTC,1.5534847371405798e-05,0.8798498122653317,0.543744889615699,0.13240418118466896,4.8405135010477085e-06,4.922767514511871e-06,2022-03-16,1.5534847371405798e-05,1.5534847371405798e-05,0.0,0.0,0.9830914003923242
PlatonCoin,PLTC,1.6550853526107494e-05,0.8798498122653317,0.5838103025347505,0.14653503677893917,3.3757504856879654e-06,1.0974725533550102e-05,2022-03-17,1.6042850448756644e-05,1.6042850448756644e-05,7.184248417168388e-07,7.184248417168388e-07,0.30756513319954326
Platypus Finance,PTP,0.00011694127239664767,0.937421777221527,0.48814390842191324,0.07839721254355399,5.055432058843973e-05,3.3198537168226515e-05,2022-03-16,0.00011694127239664767,0.00011694127239664767,0.0,0.0,1.5227417277618718
Platypus Finance,PTP,0.00010044333354722787,0.8873591989987485,0.41782502044153713,0.03948896631823459,9.059837406703238e-05,1.7629005686338e-05,2022-03-17,0.00010869230297193776,0.00010869230297193776,1.1665804436025722e-05,1.1665804436025722e-05,5.138873785913733
PlayDapp,PLA,1.9355430345484522e-05,0.9073842302878599,0.5609157808667211,0.10549748354626401,0.00030450150023474397,0.0002875862747455045,2022-03-16,1.9355430345484522e-05,1.9355430345484522e-05,0.0,0.0,1.0588142347543277
PlayDapp,PLA,1.9713653973589938e-05,0.8836045056320401,0.5412919051512673,0.10259388308168796,0.0003780082452601876,0.00029540729896216777,2022-03-17,1.9534542159537228e-05,1.9534542159537228e-05,2.5330235661458857e-07,2.5330235661458857e-07,1.2796128158491518
Pocket Network,POKT,1.6960972876564245e-05,0.904881101376721,0.525756336876533,0.097367402245451,1.6821464057480506e-05,0.0006632232481547386,2022-03-16,1.6960972876564245e-05,1.6960972876564245e-05,0.0,0.0,0.025363162013877158
Pocket Network,POKT,1.6934066679234827e-05,0.8773466833541927,0.5282093213409648,0.09272164150212928,1.8761673947825036e-05,0.0006726157887027942,2022-03-17,1.6947519777899536e-05,1.6947519777899536e-05,1.9025554587574796e-08,1.9025554587574796e-08,0.027893555829923186
Polkadot,DOT,0.0004500540671062559,0.9198998748435545,0.5568274734260016,0.12640340689121174,0.013156112001837429,0.02591390825906419,2022-03-16,0.0004500540671062559,0.0004500540671062559,0.0,0.0,0.5076853465185178
Polkadot,DOT,0.00045806041978318016,0.8823529411764707,0.5445625511038429,0.11885404568331392,0.011482035903322625,0.02654836129009896,2022-03-17,0.00045405724344471806,0.00045405724344471806,5.661346270424185e-06,5.661346270424185e-06,0.4324950736266235
Polkastarter,POLS,3.7362979122975764e-05,0.918648310387985,0.5183973834832378,0.16802168021680214,0.0034544337761535458,8.929063492662693e-05,2022-03-16,3.7362979122975764e-05,3.7362979122975764e-05,0.0,0.0,38.68709290620713
Polkastarter,POLS,3.566466188847667e-05,0.9036295369211514,0.4938675388389206,0.1463414634146341,0.000594824413459141,8.249894317909412e-05,2022-03-17,3.6513820505726216e-05,3.6513820505726216e-05,1.200891633120295e-06,1.200891633120295e-06,7.209997856215159
Polygon,MATIC,3.4936811645119914e-05,0.9173967459324155,0.5560098119378577,0.10801393728222994,0.011486309608891897,0.012622456200248221,2022-03-16,3.4936811645119914e-05,3.4936811645119914e-05,0.0,0.0,0.9099899826688276
Polygon,MATIC,3.5422045140691085e-05,0.8923654568210263,0.5380212591986917,0.10201316298877272,0.010088503201290835,0.012841775262524968,2022-03-17,3.5179428392905496e-05,3.5179428392905496e-05,3.431118951772302e-07,3.431118951772302e-07,0.7856002935303609
Polymath,POLY,9.336814362426572e-06,0.902377972465582,0.5396565821749794,0.10104529616724736,0.0002106785969589066,0.00035887128722298506,2022-03-16,9.336814362426572e-06,9.336814362426572e-06,0.0,0.0,0.5870573027222957
Polymath,POLY,9.609442801913235e-06,0.8836045056320401,0.5519215044971381,0.09891598915989157,0.0002812651367491469,0.00037459356254342926,2022-03-17,9.473128582169904e-06,9.473128582169904e-06,1.9277741830532503e-07,1.9277741830532503e-07,0.7508521609054
Poollotto.finance,PLT,0.00042724809281441086,0.886107634543179,0.5314799672935404,0.11091753774680602,1.2724698256422614e-05,0.00011126139881776362,2022-03-16,0.00042724809281441086,0.00042724809281441086,0.0,0.0,0.1143665640111208
Poollotto.finance,PLT,0.0004359822957346919,0.8998748435544431,0.5453802125919869,0.11498257839721251,1.2101050732731369e-05,0.0001168233654891495,2022-03-17,0.0004316151942745514,0.0004316151942745514,6.1760141131900535e-06,6.1760141131900535e-06,0.1035832780436141
Power Cash,PRCH,1.3313308668915231e-08,0.8685857321652065,0.5094031071136549,0.10665892373209446,1.8513171182925563e-06,0.00012712505087954934,2022-03-16,1.3313308668915231e-08,1.3313308668915231e-08,0.0,0.0,0.01456284613172371
Power Cash,PRCH,1.407794371145932e-08,0.886107634543179,0.5748160261651676,0.1014324428958575,2.102961336495614e-06,0.0001287263077433764,2022-03-17,1.3695626190187276e-08,1.3695626190187276e-08,5.406786237157898e-10,5.406786237157898e-10,0.01633655961086331
Power Ledger,POWR,1.2224924128066179e-05,0.8936170212765958,0.5322976287816843,0.10356174990321329,0.0005559901301956122,0.00019448033761991867,2022-03-16,1.2224924128066179e-05,1.2224924128066179e-05,0.0,0.0,2.8588353874971912
Power Ledger,POWR,1.2411278052040284e-05,0.8836045056320401,0.5388389206868356,0.10027100271002708,0.0005380270930769276,0.0001986844832020657,2022-03-17,1.2318101090053232e-05,1.2318101090053232e-05,1.3177212334281146e-07,1.3177212334281146e-07,2.7079335863191734
Presearch,PRE,4.363510696268978e-06,0.9086357947434294,0.4938675388389206,0.10801393728222994,1.0336986616909247e-05,5.593636298541172e-06,2022-03-16,4.363510696268978e-06,4.363510696268978e-06,0.0,0.0,1.8476601632897327
Presearch,PRE,4.526840290878234e-06,0.8823529411764707,0.5584627964022894,0.10317460317460314,1.2189874461853595e-05,1.0608488769388099e-05,2022-03-17,4.445175493573606e-06,4.445175493573606e-06,1.154914639166548e-07,1.154914639166548e-07,1.148959646107118
Prometeus,PROM,0.00019312293120132137,0.902377972465582,0.5347506132461161,0.11091753774680602,1.8457936839126278e-05,8.302741461856306e-05,2022-03-16,0.00019312293120132137,0.00019312293120132137,0.0,0.0,0.22230867497498316
Prometeus,PROM,0.00019530648193139165,0.8798498122653317,0.5372035977105477,0.10201316298877272,1.5355786223301586e-05,8.586149960468738e-05,2022-03-17,0.0001942147065663565,0.0001942147065663565,1.5440035282975278e-06,1.5440035282975278e-06,0.1788415931751338
Propy,PRO,3.178279392390731e-05,0.9073842302878599,0.49632052330335236,0.07142857142857142,2.3810973268434044e-05,1.352360475425725e-05,2022-03-16,3.178279392390731e-05,3.178279392390731e-05,0.0,0.0,1.7605670332760643
Propy,PRO,3.469419489733433e-05,0.8748435544430538,0.5993458708094848,0.08265582655826556,1.8863615833599592e-05,2.1568531533903054e-05,2022-03-17,3.3238494410620824e-05,3.3238494410620824e-05,2.0586713710633596e-06,2.0586713710633596e-06,0.8745491669093372
Proton,XPR,2.6635507225491634e-07,0.9086357947434294,0.5118560915780866,0.09504452187379014,8.479341714105184e-05,5.3437646670640115e-05,2022-03-16,2.6635507225491634e-07,2.6635507225491634e-07,0.0,0.0,1.5867433481925814
Proton,XPR,2.6848247171635577e-07,0.8785982478097623,0.5347506132461161,0.08826945412311263,0.00014996015598891697,5.594304845195141e-05,2022-03-17,2.6741877198563606e-07,2.6741877198563606e-07,1.5042985854764305e-09,1.5042985854764305e-09,2.6805381472832277
Pundi X,PUNDIX,1.7955701542485146e-05,0.8986232790988735,0.5461978740801308,0.1068524970963995,7.415673242683416e-05,0.00016090909342394183,2022-03-16,1.7955701542485146e-05,1.7955701542485146e-05,0.0,0.0,0.4608581776871952
Pundi X,PUNDIX,1.8096419256200785e-05,0.8811013767209012,0.5347506132461161,0.09852884243128143,7.065435720798633e-05,0.0001638250006340337,2022-03-17,1.8026060399342964e-05,1.8026060399342964e-05,9.950244960139742e-08,9.950244960139742e-08,0.431276823791964
Pundi X [OLD],NPXS,1.4581034357686028e-08,0.8811013767209012,0.5159443990188062,0.08323654665118077,0.0,9.84208752928706e-05,2022-03-16,1.4581034357686028e-08,1.4581034357686028e-08,0.0,0.0,0.0
Pundi X [OLD],NPXS,1.793024695716205e-08,0.8873591989987485,0.7162714636140637,0.09717382888114595,5.581792916298996e-08,0.00014078538424912472,2022-03-17,1.625564065742404e-08,1.625564065742404e-08,2.3682509407249196e-09,2.3682509407249196e-09,0.00039647249597815414
Pylon Protocol,MINE,1.2993082876911044e-06,0.8948685857321652,0.5658217497955845,0.1260162601626016,1.7716691945339864e-05,4.770563100839272e-05,2022-03-16,1.2993082876911044e-06,1.2993082876911044e-06,0.0,0.0,0.3713674927542689
Pylon Protocol,MINE,1.3300386171864847e-06,0.8785982478097623,0.5486508585445625,0.1308555942702284,4.402108157873316e-06,5.266514152742441e-05,2022-03-17,1.3146734524387945e-06,1.3146734524387945e-06,2.1729624374280327e-08,2.1729624374280327e-08,0.0835851655390597
Qredo,QRDO,6.186727064931986e-05,0.9249061326658323,0.6377759607522485,0.12524196670538132,0.0004111477295921506,7.769227830121194e-05,2022-03-16,6.186727064931986e-05,6.186727064931986e-05,0.0,0.0,5.291934367837547
Qredo,QRDO,6.332297113603337e-05,0.8811013767209012,0.5511038430089941,0.11265969802555166,0.000288699058038163,8.42090682521888e-05,2022-03-17,6.259512089267661e-05,6.259512089267661e-05,1.0293356855316788e-06,1.0293356855316788e-06,3.4283199625676475
Qtum,QTUM,0.00014435696489641879,0.9173967459324155,0.5470155355682746,0.11498257839721251,0.0013641568686255778,0.0007051156366287941,2022-03-16,0.00014435696489641879,0.00014435696489641879,0.0,0.0,1.93465420862525
Qtum,QTUM,0.00014484219839198994,0.8848560700876096,0.5306623058053965,0.10549748354626401,0.0010633308169738303,0.0007158817879772511,2022-03-17,0.00014459958164420435,0.00014459958164420435,3.4311189517722306e-07,3.4311189517722306e-07,1.4853420627394944
Quant,QNT,0.002731379346534112,0.9036295369211514,0.5306623058053965,0.11053039101819587,0.0004095465032261417,0.0018550818160475591,2022-03-16,0.002731379346534112,0.002731379346534112,0.0,0.0,0.22076992988308836
Quant,QNT,0.0027818436300735138,0.8873591989987485,0.5429272281275551,0.10123886953155244,0.0003689195893346071,0.001898283490257778,2022-03-17,0.002756611488303813,0.002756611488303813,3.568363709843143e-05,3.568363709843143e-05,0.19434367779326353
QuarkChain,QKC,3.792734582130394e-07,0.8923654568210263,0.5331152902698282,0.10433604336043358,3.9289086302518615e-05,4.881754728798348e-05,2022-03-16,3.792734582130394e-07,3.792734582130394e-07,0.0,0.0,0.8047983499129948
QuarkChain,QKC,3.888555056897407e-07,0.8911138923654569,0.5511038430089941,0.10201316298877272,3.984714304294821e-05,5.254741262657474e-05,2022-03-17,3.8406448195139e-07,3.8406448195139e-07,6.775530748426936e-09,6.775530748426936e-09,0.7582939436461064
REN,REN,8.221189771084118e-06,0.9211514392991239,0.5380212591986917,0.10569105691056908,0.0007085216174957103,0.00034976491892066766,2022-03-16,8.221189771084118e-06,8.221189771084118e-06,0.0,0.0,2.0257022744872235
REN,REN,8.320541329302313e-06,0.8836045056320401,0.5372035977105477,0.07839721254355399,0.0007851755118664426,0.00035776071886128174,2022-03-17,8.270865550193215e-06,8.270865550193215e-06,7.02521605375363e-08,7.02521605375363e-08,2.1946884489642278
RIZON,ATOLO,8.652560630046891e-07,0.9386733416770964,0.5470155355682746,0.1049167634533488,5.716789104690938e-06,9.302490354956021e-06,2022-03-16,8.652560630046891e-07,8.652560630046891e-07,0.0,0.0,0.6144778880375333
RIZON,ATOLO,8.480315259599012e-07,0.8823529411764707,0.5134914145543744,0.09833526906697636,5.781723980119973e-06,1.2144729857707905e-05,2022-03-17,8.566437944822952e-07,8.566437944822952e-07,1.2179586947168427e-08,1.2179586947168427e-08,0.4760293574659726
RMRK,RMRK,0.0003311718606913192,0.918648310387985,0.5641864268192968,0.10917537746806037,8.187668131306838e-05,8.071431922558348e-05,2022-03-16,0.0003311718606913192,0.0003311718606913192,0.0,0.0,1.0143883725992475
RMRK,RMRK,0.00033020139370017686,0.8735919899874844,0.525756336876533,0.09446380178087492,5.390445614719078e-05,8.197185058488298e-05,2022-03-17,0.00033068662719574804,0.00033068662719574804,6.862237903544653e-07,6.862237903544653e-07,0.6575891378984393
RSK Infrastructure Framework,RIF,3.642866170321455e-06,0.902377972465582,0.5543744889615698,0.10936895083236542,2.0592140101333362e-05,7.442403875717479e-05,2022-03-16,3.642866170321455e-06,3.642866170321455e-06,0.0,0.0,0.276682961073342
RSK Infrastructure Framework,RIF,3.6728536003477535e-06,0.8785982478097623,0.5363859362224038,0.09446380178087492,3.56694761889568e-06,7.715015113912886e-05,2022-03-17,3.6578598853346045e-06,3.6578598853346045e-06,2.1204315121952482e-08,2.1204315121952482e-08,0.04623323911866593
Radicle,RAD,0.00010747921923300984,0.9036295369211514,0.5412919051512673,0.11207897793263644,8.77326091819362e-05,0.00015027281512372675,2022-03-16,0.00010747921923300984,0.00010747921923300984,0.0,0.0,0.5838183392742259
Radicle,RAD,0.000105053051755154,0.8811013767209012,0.5102207686017988,0.09543166860240028,0.00013497859970558796,0.00014541373737372187,2022-03-17,0.00010626613549408193,0.00010626613549408193,1.7155594758861392e-06,1.7155594758861392e-06,0.9282319120013772
Radio Caca,RACA,3.253836406438486e-08,0.916145181476846,0.5617334423548649,0.12717770034843204,0.00026823492352858445,0.00026754216875583814,2022-03-16,3.253836406438486e-08,3.253836406438486e-08,0.0,0.0,1.0025855818930574
Radio Caca,RACA,3.244729619404798e-08,0.8811013767209012,0.5314799672935404,0.12427409988385596,0.00029596372058489915,0.00027236358727797904,2022-03-17,3.249283012921642e-08,3.249283012921642e-08,6.439470866342309e-11,6.439470866342309e-11,1.0866453805275151
Radix,XRD,2.956503390836035e-06,0.8998748435544431,0.5805396565821749,0.10782036391792486,3.728231902789594e-06,0.0014594483699534343,2022-03-16,2.956503390836035e-06,2.956503390836035e-06,0.0,0.0,0.002554546926769065
Radix,XRD,3.123860423458532e-06,0.9061326658322904,0.5715453802125919,0.12233836624080524,3.828603061912359e-06,0.0015420299433340442,2022-03-17,3.0401819071472836e-06,3.0401819071472836e-06,1.1833929264662578e-07,1.1833929264662578e-07,0.0024828315400950963
Rai Reflex Index,RAI,7.351287454302794e-05,0.8823529411764707,0.5273916598528209,0.10859465737514515,1.7482619152757953e-05,1.3689463086447373e-05,2022-03-16,7.351287454302794e-05,7.351287454302794e-05,0.0,0.0,1.2769925343186204
Rai Reflex Index,RAI,7.375549129081353e-05,0.8848560700876096,0.5306623058053965,0.10840108401084009,1.824692438508057e-05,1.5265878828746413e-05,2022-03-17,7.363418291692074e-05,7.363418291692074e-05,1.7155594758861632e-07,1.7155594758861632e-07,1.1951967779244408
Railgun,RAIL,4.318578106982981e-05,0.8973717146433041,0.5739983646770236,0.10007742934572203,7.748946916728843e-06,4.712900436477474e-05,2022-03-16,4.318578106982981e-05,4.318578106982981e-05,0.0,0.0,0.16441642688496025
Railgun,RAIL,4.391363131318656e-05,0.8798498122653317,0.5453802125919869,0.07413859852884241,8.143509999512553e-06,4.9525398763652196e-05,2022-03-17,4.3549706191508183e-05,4.3549706191508183e-05,5.146678427658394e-07,5.146678427658394e-07,0.16442766287883498
